outcome,sparse_k,measure,temp,amp,mean,sd,vs_pool,spread
death_30d_inhosp,10.0,tcp,2.0,0.1,0.9067052498467791,0.0038049098901134512,0.00290524984677909,0.10467210487418314
death_30d_inhosp,10.0,tcp,2.0,0.25,0.9067052498467791,0.0038049098901134512,0.00290524984677909,0.10467210487418314
death_30d_inhosp,10.0,tcp,5.0,0.0,0.9016299583394751,0.004241740199110556,-0.002170041660524924,0.10467210487418314
death_30d_inhosp,10.0,tcp,5.0,0.1,0.9016299583394751,0.004241740199110556,-0.002170041660524924,0.10467210487418314
death_30d_inhosp,10.0,tcp,5.0,0.25,0.9016299583394751,0.004241740199110556,-0.002170041660524924,0.10467210487418314
death_30d_inhosp,10.0,tcp,10.0,0.0,0.8857306883684126,0.005988005434333688,-0.018069311631587426,0.10467210487418314
death_30d_inhosp,10.0,tcp,10.0,0.1,0.8857306883684126,0.005988005434333688,-0.018069311631587426,0.10467210487418314
death_30d_inhosp,10.0,tcp,10.0,0.25,0.8857306883684126,0.005988005434333688,-0.018069311631587426,0.10467210487418314
death_30d_inhosp,10.0,tcp,20.0,0.0,0.8780409467877949,0.005933263027484645,-0.025759053212205174,0.10467210487418314
death_30d_inhosp,10.0,tcp,20.0,0.1,0.8780409467877949,0.005933263027484645,-0.025759053212205174,0.10467210487418314
death_30d_inhosp,10.0,tcp,20.0,0.25,0.8780409467877949,0.005933263027484645,-0.025759053212205174,0.10467210487418314
death_30d_inhosp,10.0,tcp,-1.0,0.0,0.5627824886151173,0.016672969600226007,-0.3410175113848828,0.10467210487418314
death_30d_inhosp,10.0,tcp,-1.0,0.1,0.5627824886151173,0.016672969600226007,-0.3410175113848828,0.10467210487418314
death_30d_inhosp,10.0,tcp,-1.0,0.25,0.5627824886151173,0.016672969600226007,-0.3410175113848828,0.10467210487418314
death_30d_inhosp,10.0,err,1.0,0.0,0.9064709578817525,0.00362073746511674,0.0026709578817524227,0.10467210487418314
death_30d_inhosp,10.0,err,1.0,0.1,0.9064709578817525,0.00362073746511674,0.0026709578817524227,0.10467210487418314
death_30d_inhosp,10.0,err,1.0,0.25,0.9064709578817525,0.00362073746511674,0.0026709578817524227,0.10467210487418314
death_30d_inhosp,10.0,err,2.0,0.0,0.9067052498467791,0.0038049098901134512,0.00290524984677909,0.10467210487418314
death_30d_inhosp,10.0,err,2.0,0.1,0.9067052498467791,0.0038049098901134512,0.00290524984677909,0.10467210487418314
death_30d_inhosp,10.0,err,2.0,0.25,0.9067052498467791,0.0038049098901134512,0.00290524984677909,0.10467210487418314
death_30d_inhosp,10.0,err,5.0,0.0,0.9016299583394751,0.004241740199110556,-0.002170041660524924,0.10467210487418314
death_30d_inhosp,10.0,err,5.0,0.1,0.9016299583394751,0.004241740199110556,-0.002170041660524924,0.10467210487418314
death_30d_inhosp,10.0,err,5.0,0.25,0.9016299583394751,0.004241740199110556,-0.002170041660524924,0.10467210487418314
death_30d_inhosp,10.0,err,10.0,0.0,0.8857306883684126,0.005988005434333688,-0.018069311631587426,0.10467210487418314
death_30d_inhosp,10.0,err,10.0,0.1,0.8857306883684126,0.005988005434333688,-0.018069311631587426,0.10467210487418314
death_30d_inhosp,10.0,err,10.0,0.25,0.8857306883684126,0.005988005434333688,-0.018069311631587426,0.10467210487418314
death_30d_inhosp,10.0,err,20.0,0.0,0.8780409467877949,0.005933263027484645,-0.025759053212205174,0.10467210487418314
death_30d_inhosp,10.0,err,20.0,0.1,0.8780409467877949,0.005933263027484645,-0.025759053212205174,0.10467210487418314
death_30d_inhosp,10.0,err,20.0,0.25,0.8780409467877949,0.005933263027484645,-0.025759053212205174,0.10467210487418314
death_30d_inhosp,10.0,err,-1.0,0.0,0.5627824886151173,0.016672969600226007,-0.3410175113848828,0.10467210487418314
death_30d_inhosp,10.0,err,-1.0,0.1,0.5627824886151173,0.016672969600226007,-0.3410175113848828,0.10467210487418314
death_30d_inhosp,10.0,err,-1.0,0.25,0.5627824886151173,0.016672969600226007,-0.3410175113848828,0.10467210487418314
death_30d_inhosp,10.0,tertile,1.0,0.0,0.9066509437621704,0.003650066776195731,0.0028509437621703215,0.07927594271897545
death_30d_inhosp,10.0,tertile,1.0,0.1,0.9066509437621704,0.003650066776195731,0.0028509437621703215,0.07927594271897545
death_30d_inhosp,10.0,tertile,1.0,0.25,0.9066509437621704,0.003650066776195731,0.0028509437621703215,0.07927594271897545
death_30d_inhosp,10.0,tertile,2.0,0.0,0.9069953994988325,0.0039391240480064985,0.0031953994988324075,0.07927594271897545
death_30d_inhosp,10.0,tertile,2.0,0.1,0.9069953994988325,0.0039391240480064985,0.0031953994988324075,0.07927594271897545
death_30d_inhosp,10.0,tertile,2.0,0.25,0.9069953994988325,0.0039391240480064985,0.0031953994988324075,0.07927594271897545
death_30d_inhosp,10.0,tertile,5.0,0.0,0.9015834102669531,0.006037354590531493,-0.0022165897330469475,0.07927594271897545
death_30d_inhosp,10.0,tertile,5.0,0.1,0.9015834102669531,0.006037354590531493,-0.0022165897330469475,0.07927594271897545
death_30d_inhosp,10.0,tertile,5.0,0.25,0.9015834102669531,0.006037354590531493,-0.0022165897330469475,0.07927594271897545
death_30d_inhosp,10.0,tertile,10.0,0.0,0.8884708182375348,0.0097697817021636,-0.015329181762465227,0.07927594271897545
death_30d_inhosp,10.0,tertile,10.0,0.1,0.8884708182375348,0.0097697817021636,-0.015329181762465227,0.07927594271897545
death_30d_inhosp,10.0,tertile,10.0,0.25,0.8884708182375348,0.0097697817021636,-0.015329181762465227,0.07927594271897545
death_30d_inhosp,10.0,tertile,20.0,0.0,0.8836189574783356,0.010053298023176309,-0.020181042521664416,0.07927594271897545
death_30d_inhosp,10.0,tertile,20.0,0.1,0.8836189574783356,0.010053298023176309,-0.020181042521664416,0.07927594271897545
death_30d_inhosp,10.0,tertile,20.0,0.25,0.8836189574783356,0.010053298023176309,-0.020181042521664416,0.07927594271897545
death_30d_inhosp,10.0,tertile,-1.0,0.0,0.6143251693186138,0.006311328435821438,-0.28947483068138624,0.07927594271897545
death_30d_inhosp,10.0,tertile,-1.0,0.1,0.6143251693186138,0.006311328435821438,-0.28947483068138624,0.07927594271897545
death_30d_inhosp,10.0,tertile,-1.0,0.25,0.6143251693186138,0.006311328435821438,-0.28947483068138624,0.07927594271897545
death_30d_inhosp,10.0,local,1.0,0.0,0.9065531928098745,0.0036187213907747846,0.002753192809874405,0.0921004717274702
death_30d_inhosp,10.0,local,1.0,0.1,0.9065531928098745,0.0036187213907747846,0.002753192809874405,0.0921004717274702
death_30d_inhosp,10.0,local,1.0,0.25,0.9065531928098745,0.0036187213907747846,0.002753192809874405,0.0921004717274702
death_30d_inhosp,10.0,local,2.0,0.0,0.9068464456667623,0.0037026716880478668,0.0030464456667622652,0.0921004717274702
death_30d_inhosp,10.0,local,2.0,0.1,0.9068464456667623,0.0037026716880478668,0.0030464456667622652,0.0921004717274702
death_30d_inhosp,10.0,local,2.0,0.25,0.9068464456667623,0.0037026716880478668,0.0030464456667622652,0.0921004717274702
death_30d_inhosp,10.0,local,5.0,0.0,0.9037866856996564,0.00508400355167667,-1.3314300343680863e-05,0.0921004717274702
death_30d_inhosp,10.0,local,5.0,0.1,0.9037866856996564,0.00508400355167667,-1.3314300343680863e-05,0.0921004717274702
death_30d_inhosp,10.0,local,5.0,0.25,0.9037866856996564,0.00508400355167667,-1.3314300343680863e-05,0.0921004717274702
death_30d_inhosp,10.0,local,10.0,0.0,0.8855320832589857,0.0068827940336029314,-0.018267916741014356,0.0921004717274702
death_30d_inhosp,10.0,local,10.0,0.1,0.8855320832589857,0.0068827940336029314,-0.018267916741014356,0.0921004717274702
death_30d_inhosp,10.0,local,10.0,0.25,0.8855320832589857,0.0068827940336029314,-0.018267916741014356,0.0921004717274702
death_30d_inhosp,10.0,local,20.0,0.0,0.873705769633589,0.008795607327935641,-0.030094230366411012,0.0921004717274702
death_30d_inhosp,10.0,local,20.0,0.1,0.873705769633589,0.008795607327935641,-0.030094230366411012,0.0921004717274702
death_30d_inhosp,10.0,local,20.0,0.25,0.873705769633589,0.008795607327935641,-0.030094230366411012,0.0921004717274702
death_30d_inhosp,10.0,local,-1.0,0.0,0.5670649112871318,0.0235978436628252,-0.3367350887128683,0.0921004717274702
death_30d_inhosp,10.0,local,-1.0,0.1,0.5670649112871318,0.0235978436628252,-0.3367350887128683,0.0921004717274702
death_30d_inhosp,10.0,local,-1.0,0.25,0.5670649112871318,0.0235978436628252,-0.3367350887128683,0.0921004717274702
death_30d_inhosp,0.0,tcp,1.0,0.0,0.9064802674962568,0.003512412020294091,0.0026802674962567163,0.10527869396571714
death_30d_inhosp,0.0,tcp,1.0,0.1,0.9064802674962568,0.003512412020294091,0.0026802674962567163,0.10527869396571714
death_30d_inhosp,0.0,tcp,1.0,0.25,0.9064802674962568,0.003512412020294091,0.0026802674962567163,0.10527869396571714
death_30d_inhosp,0.0,tcp,2.0,0.0,0.9065128511470222,0.0034992272503994457,0.002712851147022133,0.10527869396571714
death_30d_inhosp,0.0,tcp,2.0,0.1,0.9065128511470222,0.0034992272503994457,0.002712851147022133,0.10527869396571714
death_30d_inhosp,0.0,tcp,2.0,0.25,0.9065128511470222,0.0034992272503994457,0.002712851147022133,0.10527869396571714
death_30d_inhosp,0.0,tcp,5.0,0.0,0.901128790758656,0.0036203850448584345,-0.002671209241344008,0.10527869396571714
death_30d_inhosp,0.0,tcp,5.0,0.1,0.901128790758656,0.0036203850448584345,-0.002671209241344008,0.10527869396571714
death_30d_inhosp,0.0,tcp,5.0,0.25,0.901128790758656,0.0036203850448584345,-0.002671209241344008,0.10527869396571714
death_30d_inhosp,0.0,tcp,10.0,0.0,0.8856918983079776,0.00375791170625094,-0.018108101692022482,0.10527869396571714
death_30d_inhosp,0.0,tcp,10.0,0.1,0.8856918983079776,0.00375791170625094,-0.018108101692022482,0.10527869396571714
death_30d_inhosp,0.0,tcp,10.0,0.25,0.8856918983079776,0.00375791170625094,-0.018108101692022482,0.10527869396571714
death_30d_inhosp,0.0,tcp,20.0,0.0,0.8778826833412208,0.002324061402122634,-0.025917316658779277,0.10527869396571714
death_30d_inhosp,0.0,tcp,20.0,0.1,0.8778826833412208,0.002324061402122634,-0.025917316658779277,0.10527869396571714
death_30d_inhosp,0.0,tcp,20.0,0.25,0.8778826833412208,0.002324061402122634,-0.025917316658779277,0.10527869396571714
death_30d_inhosp,0.0,tcp,-1.0,0.0,0.5663426403618337,0.019426782788659232,-0.33745735963816637,0.10527869396571714
death_30d_inhosp,0.0,tcp,-1.0,0.1,0.5663426403618337,0.019426782788659232,-0.33745735963816637,0.10527869396571714
death_30d_inhosp,0.0,tcp,-1.0,0.25,0.5663426403618337,0.019426782788659232,-0.33745735963816637,0.10527869396571714
death_30d_inhosp,0.0,err,1.0,0.0,0.9064802674962568,0.003512412020294091,0.0026802674962567163,0.10527869396571714
death_30d_inhosp,0.0,err,1.0,0.1,0.9064802674962568,0.003512412020294091,0.0026802674962567163,0.10527869396571714
death_30d_inhosp,0.0,err,1.0,0.25,0.9064802674962568,0.003512412020294091,0.0026802674962567163,0.10527869396571714
death_30d_inhosp,0.0,err,2.0,0.0,0.9065128511470222,0.0034992272503994457,0.002712851147022133,0.10527869396571714
death_30d_inhosp,0.0,err,2.0,0.1,0.9065128511470222,0.0034992272503994457,0.002712851147022133,0.10527869396571714
death_30d_inhosp,0.0,err,2.0,0.25,0.9065128511470222,0.0034992272503994457,0.002712851147022133,0.10527869396571714
death_30d_inhosp,0.0,err,5.0,0.0,0.901128790758656,0.0036203850448584345,-0.002671209241344008,0.10527869396571714
death_30d_inhosp,0.0,err,5.0,0.1,0.901128790758656,0.0036203850448584345,-0.002671209241344008,0.10527869396571714
death_30d_inhosp,0.0,err,5.0,0.25,0.901128790758656,0.0036203850448584345,-0.002671209241344008,0.10527869396571714
death_30d_inhosp,0.0,err,10.0,0.0,0.8856918983079776,0.00375791170625094,-0.018108101692022482,0.10527869396571714
death_30d_inhosp,0.0,err,10.0,0.1,0.8856918983079776,0.00375791170625094,-0.018108101692022482,0.10527869396571714
death_30d_inhosp,0.0,err,10.0,0.25,0.8856918983079776,0.00375791170625094,-0.018108101692022482,0.10527869396571714
death_30d_inhosp,0.0,err,20.0,0.0,0.8778826833412208,0.002324061402122634,-0.025917316658779277,0.10527869396571714
death_30d_inhosp,0.0,err,20.0,0.1,0.8778826833412208,0.002324061402122634,-0.025917316658779277,0.10527869396571714
death_30d_inhosp,0.0,err,20.0,0.25,0.8778826833412208,0.002324061402122634,-0.025917316658779277,0.10527869396571714
death_30d_inhosp,0.0,err,-1.0,0.0,0.5663426403618337,0.019426782788659232,-0.33745735963816637,0.10527869396571714
death_30d_inhosp,0.0,err,-1.0,0.1,0.5663426403618337,0.019426782788659232,-0.33745735963816637,0.10527869396571714
death_30d_inhosp,0.0,err,-1.0,0.25,0.5663426403618337,0.019426782788659232,-0.33745735963816637,0.10527869396571714
death_30d_inhosp,0.0,tertile,1.0,0.0,0.9066509437621704,0.003650066776195731,0.0028509437621703215,0.07927594271897545
death_30d_inhosp,0.0,tertile,1.0,0.1,0.9066509437621704,0.003650066776195731,0.0028509437621703215,0.07927594271897545
death_30d_inhosp,0.0,tertile,1.0,0.25,0.9066509437621704,0.003650066776195731,0.0028509437621703215,0.07927594271897545
death_30d_inhosp,0.0,tertile,2.0,0.0,0.9069953994988325,0.0039391240480064985,0.0031953994988324075,0.07927594271897545
death_30d_inhosp,0.0,tertile,2.0,0.1,0.9069953994988325,0.0039391240480064985,0.0031953994988324075,0.07927594271897545
death_30d_inhosp,0.0,tertile,2.0,0.25,0.9069953994988325,0.0039391240480064985,0.0031953994988324075,0.07927594271897545
death_30d_inhosp,0.0,tertile,5.0,0.0,0.9015834102669531,0.006037354590531493,-0.0022165897330469475,0.07927594271897545
death_30d_inhosp,0.0,tertile,5.0,0.1,0.9015834102669531,0.006037354590531493,-0.0022165897330469475,0.07927594271897545
death_30d_inhosp,0.0,tertile,5.0,0.25,0.9015834102669531,0.006037354590531493,-0.0022165897330469475,0.07927594271897545
death_30d_inhosp,0.0,tertile,10.0,0.0,0.8884708182375348,0.0097697817021636,-0.015329181762465227,0.07927594271897545
death_30d_inhosp,0.0,tertile,10.0,0.1,0.8884708182375348,0.0097697817021636,-0.015329181762465227,0.07927594271897545
death_30d_inhosp,0.0,tertile,10.0,0.25,0.8884708182375348,0.0097697817021636,-0.015329181762465227,0.07927594271897545
death_30d_inhosp,0.0,tertile,20.0,0.0,0.8836189574783356,0.010053298023176309,-0.020181042521664416,0.07927594271897545
death_30d_inhosp,0.0,tertile,20.0,0.1,0.8836189574783356,0.010053298023176309,-0.020181042521664416,0.07927594271897545
death_30d_inhosp,0.0,tertile,20.0,0.25,0.8836189574783356,0.010053298023176309,-0.020181042521664416,0.07927594271897545
death_30d_inhosp,0.0,tertile,-1.0,0.0,0.6143251693186138,0.006311328435821438,-0.28947483068138624,0.07927594271897545
death_30d_inhosp,0.0,tertile,-1.0,0.1,0.6143251693186138,0.006311328435821438,-0.28947483068138624,0.07927594271897545
death_30d_inhosp,0.0,tertile,-1.0,0.25,0.6143251693186138,0.006311328435821438,-0.28947483068138624,0.07927594271897545
death_30d_inhosp,0.0,local,1.0,0.0,0.906523712363944,0.0036271838616924717,0.0027237123639439753,0.09189602490925461
death_30d_inhosp,0.0,local,1.0,0.1,0.906523712363944,0.0036271838616924717,0.0027237123639439753,0.09189602490925461
death_30d_inhosp,0.0,local,1.0,0.25,0.906523712363944,0.0036271838616924717,0.0027237123639439753,0.09189602490925461
death_30d_inhosp,0.0,local,2.0,0.0,0.9067176626661183,0.003699664926550951,0.002917662666118259,0.09189602490925461
death_30d_inhosp,0.0,local,2.0,0.1,0.9067176626661183,0.003699664926550951,0.002917662666118259,0.09189602490925461
death_30d_inhosp,0.0,local,2.0,0.25,0.9067176626661183,0.003699664926550951,0.002917662666118259,0.09189602490925461
death_30d_inhosp,0.0,local,5.0,0.0,0.9032529344680718,0.004823988434805977,-0.0005470655319282924,0.09189602490925461
death_30d_inhosp,0.0,local,5.0,0.1,0.9032529344680718,0.004823988434805977,-0.0005470655319282924,0.09189602490925461
death_30d_inhosp,0.0,local,5.0,0.25,0.9032529344680718,0.004823988434805977,-0.0005470655319282924,0.09189602490925461
death_30d_inhosp,0.0,local,10.0,0.0,0.8848617910146703,0.005870030521398353,-0.01893820898532972,0.09189602490925461
death_30d_inhosp,0.0,local,10.0,0.1,0.8848617910146703,0.005870030521398353,-0.01893820898532972,0.09189602490925461
death_30d_inhosp,0.0,local,10.0,0.25,0.8848617910146703,0.005870030521398353,-0.01893820898532972,0.09189602490925461
death_30d_inhosp,0.0,local,20.0,0.0,0.8740253997315728,0.006620048589088492,-0.029774600268427265,0.09189602490925461
death_30d_inhosp,0.0,local,20.0,0.1,0.8740253997315728,0.006620048589088492,-0.029774600268427265,0.09189602490925461
death_30d_inhosp,0.0,local,20.0,0.25,0.8740253997315728,0.006620048589088492,-0.029774600268427265,0.09189602490925461
death_30d_inhosp,0.0,local,-1.0,0.0,0.5686979728314416,0.02315708055024869,-0.3351020271685584,0.09189602490925461
death_30d_inhosp,0.0,local,-1.0,0.1,0.5686979728314416,0.02315708055024869,-0.3351020271685584,0.09189602490925461
death_30d_inhosp,0.0,local,-1.0,0.25,0.5686979728314416,0.02315708055024869,-0.3351020271685584,0.09189602490925461
death_30d,,pool,,,0.8912372322315223,0.004619800129869248,0.002937232231522313,
death_30d,,block,,,0.8884797489005534,0.006561900351700773,0.0001797489005533892,
death_30d,1.0,tcp,1.0,0.0,0.8912487586891759,0.004820516297143848,0.002948758689175879,0.10400320273329158
death_30d,1.0,tcp,1.0,0.1,0.8912487586891759,0.004820516297143848,0.002948758689175879,0.10400320273329158
death_30d,1.0,tcp,1.0,0.25,0.8912487586891759,0.004820516297143848,0.002948758689175879,0.10400320273329158
death_30d,1.0,tcp,2.0,0.0,0.8913072776280323,0.0052751952807264515,0.0030072776280323232,0.10400320273329158
death_30d,1.0,tcp,2.0,0.1,0.8913072776280323,0.0052751952807264515,0.0030072776280323232,0.10400320273329158
death_30d,1.0,tcp,2.0,0.25,0.8913063909774437,0.005274473192974447,0.003006390977443707,0.10400320273329158
death_30d,1.0,tcp,5.0,0.0,0.8862613491275357,0.006845798419449848,-0.0020386508724642427,0.10400320273329158
death_30d,1.0,tcp,5.0,0.1,0.8862613491275357,0.006845798419449848,-0.0020386508724642427,0.10400320273329158
death_30d,1.0,tcp,5.0,0.25,0.8862613491275357,0.006845798419449848,-0.0020386508724642427,0.10400320273329158
death_30d,1.0,tcp,10.0,0.0,0.8744777628032345,0.008494517199494817,-0.013822237196765452,0.10400320273329158
death_30d,1.0,tcp,10.0,0.1,0.8744777628032345,0.008494517199494817,-0.013822237196765452,0.10400320273329158
death_30d,1.0,tcp,10.0,0.25,0.8744777628032345,0.008494517199494817,-0.013822237196765452,0.10400320273329158
death_30d,1.0,tcp,20.0,0.0,0.8688519648177045,0.009214791331369303,-0.01944803518229543,0.10400320273329158
death_30d,1.0,tcp,20.0,0.1,0.8688519648177045,0.009214791331369303,-0.01944803518229543,0.10400320273329158
death_30d,1.0,tcp,20.0,0.25,0.8688519648177045,0.009214791331369303,-0.01944803518229543,0.10400320273329158
death_30d,1.0,tcp,-1.0,0.0,0.603504486451979,0.01668045461498026,-0.284795513548021,0.10400320273329158
death_30d,1.0,tcp,-1.0,0.1,0.603504486451979,0.01668045461498026,-0.284795513548021,0.10400320273329158
death_30d,1.0,tcp,-1.0,0.25,0.603504486451979,0.01668045461498026,-0.284795513548021,0.10400320273329158
death_30d,1.0,err,1.0,0.0,0.8912487586891759,0.004820516297143848,0.002948758689175879,0.10400320273329158
death_30d,1.0,err,1.0,0.1,0.8912487586891759,0.004820516297143848,0.002948758689175879,0.10400320273329158
death_30d,1.0,err,1.0,0.25,0.8912487586891759,0.004820516297143848,0.002948758689175879,0.10400320273329158
death_30d,1.0,err,2.0,0.0,0.8913072776280323,0.0052751952807264515,0.0030072776280323232,0.10400320273329158
death_30d,1.0,err,2.0,0.1,0.8913072776280323,0.0052751952807264515,0.0030072776280323232,0.10400320273329158
death_30d,1.0,err,2.0,0.25,0.8913063909774437,0.005274473192974447,0.003006390977443707,0.10400320273329158
death_30d,1.0,err,5.0,0.0,0.8862613491275357,0.006845798419449848,-0.0020386508724642427,0.10400320273329158
death_30d,1.0,err,5.0,0.1,0.8862613491275357,0.006845798419449848,-0.0020386508724642427,0.10400320273329158
death_30d,1.0,err,5.0,0.25,0.8862613491275357,0.006845798419449848,-0.0020386508724642427,0.10400320273329158
death_30d,1.0,err,10.0,0.0,0.8744777628032345,0.008494517199494817,-0.013822237196765452,0.10400320273329158
death_30d,1.0,err,10.0,0.1,0.8744777628032345,0.008494517199494817,-0.013822237196765452,0.10400320273329158
death_30d,1.0,err,10.0,0.25,0.8744777628032345,0.008494517199494817,-0.013822237196765452,0.10400320273329158
death_30d,1.0,err,20.0,0.0,0.8688519648177045,0.009214791331369303,-0.01944803518229543,0.10400320273329158
death_30d,1.0,err,20.0,0.1,0.8688519648177045,0.009214791331369303,-0.01944803518229543,0.10400320273329158
death_30d,1.0,err,20.0,0.25,0.8688519648177045,0.009214791331369303,-0.01944803518229543,0.10400320273329158
death_30d,1.0,err,-1.0,0.0,0.603504486451979,0.01668045461498026,-0.284795513548021,0.10400320273329158
death_30d,1.0,err,-1.0,0.1,0.603504486451979,0.01668045461498026,-0.284795513548021,0.10400320273329158
death_30d,1.0,err,-1.0,0.25,0.603504486451979,0.01668045461498026,-0.284795513548021,0.10400320273329158
death_30d,1.0,tertile,1.0,0.0,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,1.0,tertile,1.0,0.1,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,1.0,tertile,1.0,0.25,0.8915918924670165,0.0047644916230573575,0.003291892467016555,0.052243216757315206
death_30d,1.0,tertile,2.0,0.0,0.8921797418073487,0.005184083619159,0.0038797418073487355,0.052243216757315206
death_30d,1.0,tertile,2.0,0.1,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,1.0,tertile,2.0,0.25,0.8921806284579373,0.0051855867888807115,0.0038806284579373518,0.052243216757315206
death_30d,1.0,tertile,5.0,0.0,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,1.0,tertile,5.0,0.1,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,1.0,tertile,5.0,0.25,0.8869032841537807,0.006918723649132558,-0.0013967158462192542,0.052243216757315206
death_30d,1.0,tertile,10.0,0.0,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,1.0,tertile,10.0,0.1,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,1.0,tertile,10.0,0.25,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,1.0,tertile,20.0,0.0,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,1.0,tertile,20.0,0.1,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,1.0,tertile,20.0,0.25,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,1.0,tertile,-1.0,0.0,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,1.0,tertile,-1.0,0.1,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,1.0,tertile,-1.0,0.25,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,1.0,local,1.0,0.0,0.8913409703504044,0.004617924055174594,0.003040970350404404,0.08964603816773879
death_30d,1.0,local,1.0,0.1,0.8913409703504044,0.004617924055174594,0.003040970350404404,0.08964603816773879
death_30d,1.0,local,1.0,0.25,0.8913409703504044,0.004617924055174594,0.003040970350404404,0.08964603816773879
death_30d,1.0,local,2.0,0.0,0.8912806781103703,0.00456945125183207,0.002980678110370283,0.08964603816773879
death_30d,1.0,local,2.0,0.1,0.8912806781103703,0.00456945125183207,0.002980678110370283,0.08964603816773879
death_30d,1.0,local,2.0,0.25,0.8912806781103703,0.00456945125183207,0.002980678110370283,0.08964603816773879
death_30d,1.0,local,5.0,0.0,0.8865069513406156,0.00489281881503583,-0.0017930486593843442,0.08964603816773879
death_30d,1.0,local,5.0,0.1,0.8865069513406156,0.00489281881503583,-0.0017930486593843442,0.08964603816773879
death_30d,1.0,local,5.0,0.25,0.8865069513406156,0.00489281881503583,-0.0017930486593843442,0.08964603816773879
death_30d,1.0,local,10.0,0.0,0.8702945453255782,0.006317070909283829,-0.018005454674421828,0.08964603816773879
death_30d,1.0,local,10.0,0.1,0.8702945453255782,0.006317070909283829,-0.018005454674421828,0.08964603816773879
death_30d,1.0,local,10.0,0.25,0.8702945453255782,0.006317070909283829,-0.018005454674421828,0.08964603816773879
death_30d,1.0,local,20.0,0.0,0.8601778621081003,0.006777356806403741,-0.028122137891899657,0.08964603816773879
death_30d,1.0,local,20.0,0.1,0.8601778621081003,0.006777356806403741,-0.028122137891899657,0.08964603816773879
death_30d,1.0,local,20.0,0.25,0.8601778621081003,0.006777356806403741,-0.028122137891899657,0.08964603816773879
death_30d,1.0,local,-1.0,0.0,0.6109310717832316,0.012288223567737419,-0.2773689282167684,0.08964603816773879
death_30d,1.0,local,-1.0,0.1,0.6109310717832316,0.012288223567737419,-0.2773689282167684,0.08964603816773879
death_30d,1.0,local,-1.0,0.25,0.6109310717832316,0.012288223567737419,-0.2773689282167684,0.08964603816773879
death_30d,3.0,tcp,1.0,0.0,0.8912558518938857,0.004724797846839147,0.002955851893885697,0.10695833138151331
death_30d,3.0,tcp,1.0,0.1,0.8912558518938857,0.004724797846839147,0.002955851893885697,0.10695833138151331
death_30d,3.0,tcp,1.0,0.25,0.8912558518938857,0.004724797846839147,0.002955851893885697,0.10695833138151331
death_30d,3.0,tcp,2.0,0.0,0.891315257483331,0.005096061764829036,0.0030152574833309798,0.10695833138151331
death_30d,3.0,tcp,2.0,0.1,0.891315257483331,0.005096061764829036,0.0030152574833309798,0.10695833138151331
death_30d,3.0,tcp,2.0,0.25,0.891315257483331,0.005096061764829036,0.0030152574833309798,0.10695833138151331
death_30d,3.0,tcp,5.0,0.0,0.8859926939991489,0.006605381455244039,-0.0023073060008510504,0.10695833138151331
death_30d,3.0,tcp,5.0,0.1,0.8859935806497375,0.006605882644391974,-0.002306419350262434,0.10695833138151331
death_30d,3.0,tcp,5.0,0.25,0.8859935806497375,0.006605882644391974,-0.002306419350262434,0.10695833138151331
death_30d,3.0,tcp,10.0,0.0,0.8731655199319052,0.0073891019182474385,-0.015134480068094813,0.10695833138151331
death_30d,3.0,tcp,10.0,0.1,0.8731655199319052,0.0073891019182474385,-0.015134480068094813,0.10695833138151331
death_30d,3.0,tcp,10.0,0.25,0.8731655199319052,0.0073891019182474385,-0.015134480068094813,0.10695833138151331
death_30d,3.0,tcp,20.0,0.0,0.8665963257199604,0.006965782175136251,-0.02170367428003961,0.10695833138151331
death_30d,3.0,tcp,20.0,0.1,0.8665963257199604,0.006965782175136251,-0.02170367428003961,0.10695833138151331
death_30d,3.0,tcp,20.0,0.25,0.8665963257199604,0.006965782175136251,-0.02170367428003961,0.10695833138151331
death_30d,3.0,tcp,-1.0,0.0,0.5965287629450986,0.006507443510759545,-0.2917712370549014,0.10695833138151331
death_30d,3.0,tcp,-1.0,0.1,0.5965287629450986,0.006507443510759545,-0.2917712370549014,0.10695833138151331
death_30d,3.0,tcp,-1.0,0.25,0.5965287629450986,0.006507443510759545,-0.2917712370549014,0.10695833138151331
